freq,level,altitude,idx,caps,bssid,ssid,device_model,droid_version,app_version,device_mac,time,acc,lng,lat
2437,-76,-18,56767018, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , f8:e9:03:0a:6d:94 , 0a6d90                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.86,-73.944719,40.6959975
2417,-72,-22,56768057, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 6c:19:8f:0f:65:5e , 0f655a                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.028,-73.9462804,40.6978613
2417,-72,0,56768129, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 6c:19:8f:0f:65:5e , 0f655a                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.712,-73.9461656,40.6978257
2417,-72,-22,56768201, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 6c:19:8f:0f:65:5e , 0f655a                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.514,-73.9456604,40.6979276
2417,-72,-22,56768273, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 6c:19:8f:0f:65:5e , 0f655a                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.36,-73.9456145,40.6979404
2412,-76,-19,56768543, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:03:d8:83:03:ca , 1017 bricksquad                  , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.453,-73.9443746,40.6981116
2412,-76,-19,56768603, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:03:d8:83:03:ca , 1017 bricksquad                  , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,19.963,-73.9443287,40.6981437
2412,-76,-19,56768657, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:03:d8:83:03:ca , 1017 bricksquad                  , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,23.281,-73.9439383,40.6977599
2412,-76,0,56768711, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:03:d8:83:03:ca , 1017 bricksquad                  , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,25.756,-73.9440302,40.6974639
2437,-73,-22,56768331, [wep][ess]                                                      , 0c:d5:02:bb:6f:f0 , 11fx06070112                     , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.36,-73.9456145,40.6979404
2437,-73,-20,56768398, [wep][ess]                                                      , 0c:d5:02:bb:6f:f0 , 11fx06070112                     , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.401,-73.9451553,40.6979716
2437,-73,-20,56768456, [wep][ess]                                                      , 0c:d5:02:bb:6f:f0 , 11fx06070112                     , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,23.06,-73.9448109,40.6980578
2437,-73,-19,56768509, [wep][ess]                                                      , 0c:d5:02:bb:6f:f0 , 11fx06070112                     , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.453,-73.9443746,40.6981116
2462,-78,-20,56767355, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , ec:22:80:13:1f:e0 , 131fdc                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.817,-73.9462574,40.6964288
2462,-78,-20,56767398, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , ec:22:80:13:1f:e0 , 131fdc                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.055,-73.9463033,40.6964354
2462,-78,0,56767446, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , ec:22:80:13:1f:e0 , 131fdc                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.036,-73.9463493,40.696635
2462,-64,-18,56767042, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , ec:22:80:13:93:b4 , 1393b0                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.86,-73.944719,40.6959975
2437,-75,-20,56766811, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 6c:19:8f:13:bd:7e , 13bd7a                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.725,-73.9438695,40.6979625
2437,-70,-19,56768537, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 6c:19:8f:13:bd:7e , 13bd7a                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.453,-73.9443746,40.6981116
2437,-70,-19,56768597, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 6c:19:8f:13:bd:7e , 13bd7a                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,19.963,-73.9443287,40.6981437
2437,-70,-19,56768651, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 6c:19:8f:13:bd:7e , 13bd7a                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,23.281,-73.9439383,40.6977599
2437,-70,0,56768705, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 6c:19:8f:13:bd:7e , 13bd7a                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,25.756,-73.9440302,40.6974639
2462,-68,-22,56768055, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 6c:19:8f:14:b6:52 , 14b64e                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.028,-73.9462804,40.6978613
2462,-68,0,56768127, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 6c:19:8f:14:b6:52 , 14b64e                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.712,-73.9461656,40.6978257
2462,-68,-22,56768199, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 6c:19:8f:14:b6:52 , 14b64e                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.514,-73.9456604,40.6979276
2462,-68,-22,56768271, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 6c:19:8f:14:b6:52 , 14b64e                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.36,-73.9456145,40.6979404
2412,-73,-19,56768683, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 50:6a:03:a7:6e:cf , 17f727_2gext                     , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,23.281,-73.9439383,40.6977599
2412,-73,0,56768737, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 50:6a:03:a7:6e:cf , 17f727_2gext                     , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,25.756,-73.9440302,40.6974639
2412,-73,0,56768786, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 50:6a:03:a7:6e:cf , 17f727_2gext                     , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,25.399,-73.9440761,40.6975863
2412,-73,0,56768841, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 50:6a:03:a7:6e:cf , 17f727_2gext                     , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,23.209,-73.9443516,40.6974131
2452,-69,11,56769031, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , ec:22:80:18:9b:fa , 189bf6                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.438,-73.9454997,40.6974605
2452,-69,11,56769059, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , ec:22:80:18:9b:fa , 189bf6                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.203,-73.9456375,40.6974801
2412,-82,-20,56766798, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 20:4e:7f:1b:b3:2d , 1bb32e                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.725,-73.9438695,40.6979625
2412,-76,-22,56768329, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 20:4e:7f:1b:b3:2d , 1bb32e                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.36,-73.9456145,40.6979404
2412,-76,-20,56768396, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 20:4e:7f:1b:b3:2d , 1bb32e                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.401,-73.9451553,40.6979716
2412,-75,-20,56768454, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 20:4e:7f:1b:b3:2d , 1bb32e                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,23.06,-73.9448109,40.6980578
2412,-75,-19,56768507, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 20:4e:7f:1b:b3:2d , 1bb32e                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.453,-73.9443746,40.6981116
2412,-75,-19,56768572, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 20:4e:7f:1b:b3:2d , 1bb32e                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,19.963,-73.9443287,40.6981437
2412,-75,-19,56768637, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 20:4e:7f:1b:b3:2d , 1bb32e                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,23.281,-73.9439383,40.6977599
2462,-78,-17,56769246, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 4c:60:de:2b:d2:3e , 2bd23f                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.893,-73.9444435,40.6968274
2462,-78,-17,56769306, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 4c:60:de:2b:d2:3e , 2bd23f                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.433,-73.9442598,40.6968206
2412,-73,-20,56767246, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 20:4e:7f:2c:db:69 , 2cdb6a                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,25.674,-73.9460967,40.6959038
2412,-75,-22,56768327, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:c7:29:2e:23:68 , 2e2360                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.36,-73.9456145,40.6979404
2412,-75,-20,56768394, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:c7:29:2e:23:68 , 2e2360                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.401,-73.9451553,40.6979716
2412,-75,-20,56768452, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:c7:29:2e:23:68 , 2e2360                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,23.06,-73.9448109,40.6980578
2412,-75,-19,56768505, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:c7:29:2e:23:68 , 2e2360                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.453,-73.9443746,40.6981116
2462,-84,-17,56769256, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:08:f5:39:1d:f8 , 391df0                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.893,-73.9444435,40.6968274
2462,-84,-17,56769316, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:08:f5:39:1d:f8 , 391df0                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.433,-73.9442598,40.6968206
2447,-79,-20,56767262, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:c7:29:3a:db:48 , 3adb40                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,25.674,-73.9460967,40.6959038
2447,-79,-20,56767305, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:c7:29:3a:db:48 , 3adb40                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.817,-73.9462574,40.6964288
2447,-79,-20,56767363, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:c7:29:3a:db:48 , 3adb40                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.055,-73.9463033,40.6964354
2447,-76,11,56769107, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:c7:29:3a:db:48 , 3adb40                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.203,-73.9456375,40.6974801
2447,-76,0,56769152, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:c7:29:3a:db:48 , 3adb40                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.769,-73.9457064,40.6966981
2447,-76,-17,56769201, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:c7:29:3a:db:48 , 3adb40                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.893,-73.9444435,40.6968274
2412,-78,-20,56767284, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 84:1b:5e:3b:a1:8a , 3ba18b                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,25.674,-73.9460967,40.6959038
2412,-78,-20,56767327, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 84:1b:5e:3b:a1:8a , 3ba18b                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.817,-73.9462574,40.6964288
2412,-78,-20,56767370, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 84:1b:5e:3b:a1:8a , 3ba18b                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.055,-73.9463033,40.6964354
2462,-72,11,56769105, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , c4:04:15:3c:22:99 , 3c229a                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.203,-73.9456375,40.6974801
2462,-72,0,56769150, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , c4:04:15:3c:22:99 , 3c229a                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.769,-73.9457064,40.6966981
2462,-72,-17,56769199, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , c4:04:15:3c:22:99 , 3c229a                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.893,-73.9444435,40.6968274
2462,-74,-20,56768405, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:c7:29:3c:38:48 , 3c3840                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.401,-73.9451553,40.6979716
2462,-74,-20,56768463, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:c7:29:3c:38:48 , 3c3840                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,23.06,-73.9448109,40.6980578
2462,-74,-19,56768516, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:c7:29:3c:38:48 , 3c3840                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.453,-73.9443746,40.6981116
2462,-74,-19,56768576, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:c7:29:3c:38:48 , 3c3840                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,19.963,-73.9443287,40.6981437
2412,-71,-17,56766931, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , c4:04:15:3d:96:52 , 3d9653                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.25,-73.9437776,40.6968099
2412,-71,0,56766967, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , c4:04:15:3d:96:52 , 3d9653                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,23.836,-73.9438465,40.6963948
2412,-75,-18,56767045, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:72:82:40:fe:48 , 40fe40                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.86,-73.944719,40.6959975
2412,-73,11,56769106, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:72:82:41:01:a8 , 4101a0                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.203,-73.9456375,40.6974801
2412,-73,0,56769151, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:72:82:41:01:a8 , 4101a0                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.769,-73.9457064,40.6966981
2412,-73,-17,56769200, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:72:82:41:01:a8 , 4101a0                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.893,-73.9444435,40.6968274
2412,-81,-20,56767288, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:08:f5:43:3b:88 , 433b80                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,25.674,-73.9460967,40.6959038
2412,-81,-20,56767331, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:08:f5:43:3b:88 , 433b80                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.817,-73.9462574,40.6964288
2412,-81,-20,56767374, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:08:f5:43:3b:88 , 433b80                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.055,-73.9463033,40.6964354
2422,-85,0,56766889, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:72:82:44:ef:68 , 44ef60                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,23.505,-73.9438235,40.6969517
2422,-85,-17,56766926, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:72:82:44:ef:68 , 44ef60                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.25,-73.9437776,40.6968099
2422,-85,0,56766962, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:72:82:44:ef:68 , 44ef60                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,23.836,-73.9438465,40.6963948
2422,-82,11,56769109, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:72:82:44:ef:68 , 44ef60                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.203,-73.9456375,40.6974801
2422,-74,0,56769154, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:72:82:44:ef:68 , 44ef60                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.769,-73.9457064,40.6966981
2422,-71,-17,56769203, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:72:82:44:ef:68 , 44ef60                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.893,-73.9444435,40.6968274
2422,-71,-17,56769272, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:72:82:44:ef:68 , 44ef60                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.433,-73.9442598,40.6968206
2462,-69,0,56768881, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 48:ee:0c:4a:25:e2 , 4a25de                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,23.209,-73.9443516,40.6974131
2462,-69,0,56768943, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 48:ee:0c:4a:25:e2 , 4a25de                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.115,-73.9446961,40.6974621
2462,-69,11,56768992, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 48:ee:0c:4a:25:e2 , 4a25de                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.438,-73.9454997,40.6974605
2462,-70,-20,56767259, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 48:ee:0c:4a:55:ca , 4a55c6                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,25.674,-73.9460967,40.6959038
2462,-70,-20,56767302, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 48:ee:0c:4a:55:ca , 4a55c6                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.817,-73.9462574,40.6964288
2437,-79,0,56768966, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 44:94:fc:4a:9f:c2 , 4a9fc3                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.115,-73.9446961,40.6974621
2437,-79,11,56769015, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 44:94:fc:4a:9f:c2 , 4a9fc3                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.438,-73.9454997,40.6974605
2447,-67,11,56769030, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 70:62:b8:4c:53:f6 , 4c53f2                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.438,-73.9454997,40.6974605
2447,-67,11,56769058, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 70:62:b8:4c:53:f6 , 4c53f2                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.203,-73.9456375,40.6974801
2462,-81,-20,56767250, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 70:62:b8:4d:b7:fa , 4db7f6                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,25.674,-73.9460967,40.6959038
2412,-74,-20,56767418, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 74:44:01:4d:b8:32 , 4db833                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.055,-73.9463033,40.6964354
2412,-74,0,56767466, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 74:44:01:4d:b8:32 , 4db833                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.036,-73.9463493,40.696635
2412,-74,-21,56767591, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 74:44:01:4d:b8:32 , 4db833                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.509,-73.9464411,40.6967833
2462,-77,-22,56768237, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 48:ee:0c:4f:31:00 , 4f30fc                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.514,-73.9456604,40.6979276
2462,-77,-22,56768309, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 48:ee:0c:4f:31:00 , 4f30fc                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.36,-73.9456145,40.6979404
2462,-77,-20,56768376, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 48:ee:0c:4f:31:00 , 4f30fc                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.401,-73.9451553,40.6979716
2462,-77,-20,56768434, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 48:ee:0c:4f:31:00 , 4f30fc                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,23.06,-73.9448109,40.6980578
2437,-75,-21,56767737, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 48:ee:0c:50:3c:5e , 503c5a                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.263,-73.9465904,40.697297
2437,-75,-22,56767802, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 48:ee:0c:50:3c:5e , 503c5a                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.672,-73.9465789,40.6974016
2437,-75,-21,56767859, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 48:ee:0c:50:3c:5e , 503c5a                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.109,-73.9465559,40.6975142
2437,-75,0,56767927, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 48:ee:0c:50:3c:5e , 503c5a                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.989,-73.9463952,40.697839
2437,-68,-20,56767345, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 48:ee:0c:51:95:8e , 51958a                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.817,-73.9462574,40.6964288
